Name	VoxCeleb2 ID	VGGFace2 ID	Gender	Set	Nationality
Ed_Helms 	id02341 	n002340 	m 	dev	american
Ed_Reed 	id02342 	n002341 	m 	dev	american
Ed_Rendell 	id02343 	n002342 	m 	dev	american
Ed_Schultz 	id02344 	n002343 	m 	dev	american
Eddie_Howe 	id02346 	n002345 	m 	dev	unknown
Eddie_Levert 	id02348 	n002347 	m 	dev	american
Eddie_McGuire 	id02349 	n002348 	m 	dev	australian
Eddie_Money 	id02350 	n002349 	m 	dev	american
Eddie_Redmayne 	id02351 	n002350 	m 	dev	unknown
Eddy_Mitchell 	id02353 	n002352 	m 	dev	unsure: french / american
Eden_Hazard 	id02355 	n002354 	m 	dev	belgian
Edgar_Davids 	id02356 	n002355 	m 	dev	dutch
Edgar_Savisaar 	id02357 	n002356 	m 	dev	estonian
Edgar_Selge 	id02358 	n002357 	m 	dev	german
Edi_Gathegi 	id02359 	n002358 	m 	dev	unsure: kenyan / american
Edie_Falco 	id02361 	n002360 	f 	dev	american
Edin_Džeko 	id02362 	n002361 	m 	dev	bosnian
Edinson_Cavani 	id02363 	n002362 	m 	dev	uruguayan
Edinson_Volquez 	id02364 	n002363 	m 	dev	dominican
Edison_Chen 	id02365 	n002364 	m 	dev	canadian
Edita_Vilkevičiūtė 	id02367 	n002366 	f 	dev	lithuanian
Edith_Bowman 	id02368 	n002367 	f 	dev	scottish
Eduardo_Santamarina 	id02381 	n002380 	m 	dev	mexican
Eduardo_Verástegui 	id02384 	n002383 	m 	dev	mexican
Edurne 	id02388 	n002387 	f 	dev	spanish
Edward_Burns 	id02389 	n002388 	m 	dev	american
Edward_Furlong 	id02390 	n002389 	m 	dev	american
Edward_Lowassa 	id02391 	n002390 	m 	dev	tanzanian
Edward_Norton 	id02392 	n002391 	m 	dev	american
Edyta_Górniak 	id02395 	n002394 	f 	dev	polish
Eiza_González 	id02409 	n002408 	f 	dev	mexican
Eiður_Guðjohnsen 	id02410 	n002409 	m 	dev	unknown
Ekaterina_Makarova 	id02411 	n002410 	f 	dev	russian
El_Gran_Wyoming 	id02413 	n002412 	m 	dev	spanish
El_Hadji_Diouf 	id02414 	n002413 	m 	dev	senegalese
Elastinen 	id02416 	n002415 	m 	dev	finnish
Eldar_Rønning 	id02418 	n002417 	m 	dev	norwegian
Elena_Anaya 	id02420 	n002419 	f 	dev	spanish
Elena_Kagan 	id02421 	n002420 	f 	dev	unknown
Elena_Udrea 	id02426 	n002425 	f 	dev	romanian
Elettra_Rossellini_Wiedemann 	id02432 	n002431 	f 	dev	unsure: swedish / german / french / american / italian
Elias_Viljanen 	id02436 	n002435 	m 	dev	finnish
Elif_Şafak 	id02437 	n002436 	f 	dev	unsure: british / turkish
Elijah_Cummings 	id02438 	n002437 	m 	dev	american
Elio_Germano 	id02439 	n002438 	m 	dev	italian
Eliot_Engel 	id02440 	n002439 	m 	dev	unknown
Elisa_Carrió 	id02441 	n002440 	f 	dev	unknown
Elisabeth_Harnois 	id02444 	n002443 	f 	dev	american
Elisabeth_Hasselbeck 	id02445 	n002444 	f 	test	american
Elisabeth_Köstinger 	id02446 	n002445 	f 	dev	austrian
Elisabeth_Röhm 	id02448 	n002447 	f 	dev	unsure: german / american
Elisabeth_Shue 	id02449 	n002448 	f 	dev	american
Elisabetta_Gregoraci 	id02450 	n002449 	f 	dev	italian
Elise_Testone 	id02452 	n002451 	f 	dev	american
Elisha_Cuthbert 	id02453 	n002452 	f 	dev	canadian
Eliza_Dushku 	id02455 	n002454 	f 	dev	american
Elizabeth_Edwards 	id02457 	n002456 	f 	dev	american
Elizabeth_Gillies 	id02458 	n002457 	f 	dev	american
Elizabeth_Gutiérrez 	id02459 	n002458 	f 	dev	unsure: mexican / american
Elizabeth_Hendrickson 	id02460 	n002459 	f 	dev	american
Elizabeth_Hurley 	id02461 	n002460 	f 	dev	unknown
Elizabeth_Mitchell 	id02462 	n002461 	f 	dev	american
Elizabeth_Olsen 	id02463 	n002462 	f 	dev	american
Elizabeth_Reaser 	id02464 	n002463 	f 	dev	american
Elizabeth_Shannon 	id02465 	n002464 	f 	test	american
Elizabeth_Smart 	id02466 	n002465 	f 	dev	american
Elizabeth_Vargas 	id02467 	n002466 	f 	dev	american
Eljero_Elia 	id02469 	n002468 	m 	dev	unsure: dutch / turkish
Ella_Masar 	id02471 	n002470 	f 	dev	unsure: canadian / american
Ellen_Barkin 	id02472 	n002471 	f 	dev	american
Ellen_Greene 	id02473 	n002472 	f 	dev	american
Ellen_Johnson 	id02475 	n002474 	f 	dev	unknown
Ellen_Page 	id02477 	n002476 	f 	dev	canadian
Ellen_Pompeo 	id02479 	n002478 	f 	dev	american
Elli_Kokkinou 	id02482 	n002481 	f 	dev	greek
Ellie_Kemper 	id02484 	n002483 	f 	dev	american
Ellie_Simmonds 	id02485 	n002484 	f 	dev	british
Elliott_Tittensor 	id02486 	n002485 	m 	dev	unknown
Elnur_Hüseynov 	id02488 	n002487 	m 	dev	azerbaijani
Eloise_Mumford 	id02489 	n002488 	f 	dev	american
Elsa_Pataky 	id02490 	n002489 	f 	dev	spanish
Elvin_Ng 	id02493 	n002492 	m 	dev	unknown
Elvis_Andrus 	id02494 	n002493 	m 	dev	venezuelan
Elvis_Costello 	id02495 	n002494 	m 	dev	unknown
Elvis_Crespo 	id02496 	n002495 	m 	dev	american
Elvis_Mitchell 	id02497 	n002496 	m 	dev	american
Elyas_M’Barek 	id02499 	n002498 	m 	dev	unsure: tunisian / austrian
Elías_Jaua 	id02501 	n002500 	m 	dev	venezuelan
Elīna_Garanča 	id02502 	n002501 	f 	dev	latvian
Emanuele_Giaccherini 	id02505 	n002504 	m 	dev	italian
Emeli_Sandé 	id02508 	n002507 	f 	dev	unsure: british / scottish / zambian
Emeril_Lagasse 	id02509 	n002508 	m 	dev	american
Emil_Hegle_Svendsen 	id02511 	n002510 	m 	dev	norwegian
Emile_Heskey 	id02513 	n002512 	m 	dev	unknown
Emiliano_Viviano 	id02515 	n002514 	m 	dev	italian
Emma_Atkins 	id02530 	n002529 	f 	dev	unknown
Emma_Caulfield 	id02531 	n002530 	f 	dev	american
Emma_Dumont 	id02532 	n002531 	f 	dev	american
Emma_Marcegaglia 	id02534 	n002533 	f 	dev	unknown
Emma_Moffatt 	id02535 	n002534 	f 	dev	australian
Emma_Suárez 	id02537 	n002536 	f 	dev	spanish
Emma_Thompson 	id02538 	n002537 	f 	dev	british
Emma_Willis 	id02539 	n002538 	f 	dev	unknown
Emma_de_Caunes 	id02540 	n002539 	f 	dev	french
Emmanuel_Adebayor 	id02542 	n002541 	m 	test	unsure: spanish / togolese / french / turkish
Emmanuel_Lubezki 	id02544 	n002543 	m 	dev	unsure: spanish / mexican
Emmanuel_Moire 	id02545 	n002544 	m 	dev	french
Emmanuelle_Béart 	id02546 	n002545 	f 	dev	french
Emmanuelle_Devos 	id02547 	n002546 	f 	dev	french
Emmy_Rossum 	id02548 	n002547 	f 	test	american
Enchong_Dee 	id02553 	n002552 	m 	dev	filipino
Enes_Kanter 	id02554 	n002553 	m 	dev	turkish
Engin_Altan_Düzyatan 	id02555 	n002554 	m 	dev	turkish
Enrico_Letta 	id02558 	n002557 	m 	dev	italian
Enrique_Gil 	id02561 	n002560 	m 	dev	filipino
Enrique_Peña_Nieto 	id02562 	n002561 	m 	dev	mexican
Enrique_Peñalosa 	id02563 	n002562 	m 	dev	unknown
Enzo_Maccarinelli 	id02565 	n002564 	m 	dev	unsure: british / welsh
Eoghan_Quigg 	id02566 	n002565 	m 	dev	british
Eoin_Morgan 	id02567 	n002566 	m 	dev	irish
Epke_Zonderland 	id02568 	n002567 	m 	dev	dutch
Erdoğan_Atalay 	id02569 	n002568 	m 	dev	unsure: german / turkish
Ergin_Ataman 	id02570 	n002569 	m 	dev	turkish
Eric_Balfour 	id02572 	n002571 	m 	dev	american
Eric_Bana 	id02573 	n002572 	m 	dev	australian
Eric_Cantor 	id02574 	n002573 	m 	dev	american
Eric_Christian_Olsen 	id02575 	n002574 	m 	dev	american
Eric_Church 	id02576 	n002575 	m 	test	american
Eric_Close 	id02577 	n002576 	m 	test	american
Eric_Garcetti 	id02578 	n002577 	m 	dev	american
Eric_Holder 	id02579 	n002578 	m 	dev	american
Eric_Hosmer 	id02580 	n002579 	m 	dev	american
Eric_Martsolf 	id02583 	n002582 	m 	dev	american
Eric_Maxim_Choupo-Moting 	id02584 	n002583 	m 	dev	french
Erica_Durance 	id02585 	n002584 	f 	dev	canadian
Erica_Hubbard 	id02586 	n002585 	f 	dev	unknown
Erich_Gonzales 	id02587 	n002586 	f 	dev	unknown
Erick_Silva 	id02590 	n002589 	m 	dev	brazilian
Erik_Lesser 	id02591 	n002590 	m 	dev	german
Erik_Segerstedt 	id02592 	n002591 	m 	dev	swedish
Erik_Spoelstra 	id02593 	n002592 	m 	dev	unsure: filipino / american
Erika_Christensen 	id02596 	n002595 	f 	dev	american
Erika_Pluhar 	id02597 	n002596 	f 	dev	unknown
Erika_Steinbach 	id02598 	n002597 	f 	dev	german
Erin_Burnett 	id02599 	n002598 	f 	dev	american
Erkki_Tuomioja 	id02607 	n002606 	m 	dev	finnish
Ermin_Bičakčić 	id02608 	n002607 	m 	dev	bosnian
Erna_Solberg 	id02609 	n002608 	f 	dev	norwegian
Ernesto_Valverde 	id02613 	n002612 	m 	dev	spanish
Erri_De_Luca 	id02615 	n002614 	m 	dev	italian
Ertharin_Cousin 	id02617 	n002616 	f 	dev	unknown
Esha_Deol 	id02619 	n002618 	f 	dev	indian
Esperanza_Aguirre 	id02622 	n002621 	f 	dev	spanish
Esperanza_Spalding 	id02623 	n002622 	f 	dev	american
Espinoza_Paz 	id02625 	n002624 	m 	dev	mexican
Essence_Atkins 	id02627 	n002626 	f 	dev	american
Esteban_Cambiasso 	id02628 	n002627 	m 	dev	unknown
Esteban_Gutiérrez 	id02629 	n002628 	m 	dev	mexican
Estella_Warren 	id02631 	n002630 	f 	dev	canadian
Esther_Rantzen 	id02633 	n002632 	f 	dev	unknown
Esther_Schweins 	id02634 	n002633 	f 	dev	german
Ethan_Zohn 	id02636 	n002635 	m 	dev	american
Eugen_Polanski 	id02638 	n002637 	m 	dev	polish
Eugena_Washington 	id02639 	n002638 	f 	dev	american
Eugene_Hütz 	id02640 	n002639 	m 	dev	ukrainian
Eugenia_Silva 	id02641 	n002640 	f 	dev	spanish
Eugenie_Bouchard 	id02642 	n002641 	f 	dev	unsure: french / australian / canadian
Eugenio_Finardi 	id02643 	n002642 	m 	dev	italian
Eusebio_Di_Francesco 	id02647 	n002646 	m 	dev	italian
Eva_Habermann 	id02650 	n002648 	f 	dev	german
Eva_Herman 	id02653 	n002651 	f 	dev	german
Eva_Jinek 	id02654 	n002652 	f 	dev	unsure: dutch / american
Eva_Mattes 	id02655 	n002653 	f 	dev	unsure: austrian / german
Eva_Mendes 	id02656 	n002654 	f 	dev	american
Eva_Riccobono 	id02658 	n002656 	f 	dev	italian
Eva_Simons 	id02659 	n002657 	f 	dev	dutch
Evan_Goldberg 	id02660 	n002659 	m 	dev	canadian
Evan_Longoria 	id02661 	n002660 	m 	dev	american
Evan_Peters 	id02662 	n002661 	m 	dev	american
Evangelos_Venizelos 	id02665 	n002664 	m 	dev	greek
Eve_Angeli 	id02666 	n002665 	f 	dev	french
Eve_Ensler 	id02667 	n002666 	f 	dev	american
Eve_Hewson 	id02668 	n002667 	f 	dev	irish
Eve_Muirhead 	id02669 	n002668 	f 	dev	scottish
Eveline_Widmer-Schlumpf 	id02672 	n002671 	f 	dev	swiss
Evelyne_Brochu 	id02673 	n002672 	f 	dev	unsure: french / canadian
Ewa_Minge 	id02680 	n002679 	f 	dev	unsure: spanish / polish
Ewald_Lienen 	id02683 	n002682 	m 	dev	german
Ewald_Nowotny 	id02684 	n002683 	m 	dev	austrian
Ewan_McGregor 	id02685 	n002684 	m 	test	scottish
Ewen_McKenzie 	id02687 	n002686 	m 	dev	australian
Ezio_Greggio 	id02693 	n002692 	m 	dev	albanian
Fabian_Delph 	id02695 	n002694 	m 	dev	unknown
Fabian_Hambüchen 	id02696 	n002695 	m 	dev	german
Fabiana_Murer 	id02698 	n002697 	f 	dev	unsure: brazilian / american
Fabiano_Caruana 	id02700 	n002699 	m 	dev	unsure: italian / american
Fabien_Galthié 	id02702 	n002701 	m 	dev	french
Fabio_Fognini 	id02703 	n002702 	m 	dev	italian
Fabio_Lione 	id02705 	n002704 	m 	dev	italian
Fabio_Quagliarella 	id02706 	n002705 	m 	dev	italian
Fabio_Troiano 	id02707 	n002706 	m 	dev	unknown
Fabri_Fibra 	id02710 	n002709 	m 	dev	italian
Fabrice_Luchini 	id02711 	n002710 	m 	dev	french
Fabrizio_Castori 	id02713 	n002712 	m 	dev	italian
Fabrizio_Gifuni 	id02714 	n002713 	m 	dev	italian
Fabrício_Werdum 	id02715 	n002714 	m 	dev	brazilian
Fafá_de_Belém 	id02719 	n002718 	f 	dev	brazilian
Fahriye_Evcen 	id02720 	n002719 	f 	dev	unsure: german / turkish
Faith_Evans 	id02721 	n002720 	f 	dev	american
Faith_Prince 	id02722 	n002721 	f 	dev	american
Famke_Janssen 	id02724 	n002723 	f 	dev	dutch
Fan_Bingbing 	id02725 	n002724 	f 	test	chinese
Fanny_Lú 	id02728 	n002727 	f 	dev	colombian
Fara_Williams 	id02729 	n002728 	f 	dev	unknown
Farah_Fath 	id02730 	n002729 	f 	dev	american
Fardeen_Khan 	id02731 	n002730 	m 	dev	indian
Farhan_Akhtar 	id02733 	n002732 	m 	dev	indian
Farin_Urlaub 	id02734 	n002733 	m 	dev	german
Faris_Al-Sultan 	id02735 	n002734 	m 	dev	unsure: iraqi / german
Farooq_Sheikh 	id02736 	n002735 	m 	dev	indian
Faryd_Mondragón 	id02738 	n002737 	m 	dev	colombian
Fat_Joe 	id02739 	n002738 	m 	dev	unsure: cuban / american
Fatih_Akın 	id02740 	n002739 	m 	dev	unsure: german / turkish
Fawad_Afzal_Khan 	id02745 	n002744 	m 	test	pakistani
Fay_Ripley 	id02746 	n002745 	f 	dev	unknown
Fearne_Cotton 	id02747 	n002746 	f 	dev	unknown
Federico_Fazio 	id02751 	n002750 	m 	dev	italian
Felicitas_Woll 	id02759 	n002758 	f 	dev	german
Felicity_Huffman 	id02760 	n002759 	f 	dev	american
Felicity_Kendal 	id02761 	n002760 	f 	dev	unknown
Felipe_Calderón 	id02764 	n002763 	m 	dev	mexican
Felipe_Gonzales 	id02765 	n002764 	m 	dev	spanish
Felipe_Nasr 	id02766 	n002765 	m 	dev	unsure: british / brazilian
Fern_Britton 	id02780 	n002779 	f 	dev	unknown
Fernanda_Brandão 	id02781 	n002780 	f 	dev	brazilian
Fernando_Alonso 	id02783 	n002782 	m 	dev	spanish
Fernando_Colunga 	id02784 	n002783 	m 	dev	mexican
Fernando_Llorente 	id02786 	n002785 	m 	dev	spanish
Fernando_Muslera 	id02787 	n002786 	m 	dev	unsure: uruguayan / turkish
Fernando_Torres 	id02790 	n002789 	m 	dev	spanish
Fernando_de_la_Rúa 	id02791 	n002790 	m 	dev	unknown
Fethullah_Gülen 	id02793 	n002792 	m 	dev	turkish
Fifi_Box 	id02795 	n002794 	f 	dev	australian
Fiona_Apple 	id02805 	n002804 	f 	dev	american
Fiona_Phillips 	id02806 	n002805 	f 	dev	unknown
Fiona_Sit 	id02807 	n002806 	f 	dev	unknown
Fiona_Wade 	id02808 	n002807 	f 	dev	unknown
Fionnuala_Britton 	id02809 	n002808 	f 	dev	irish
Firass_Dirani 	id02810 	n002809 	m 	dev	australian
Fisher_Stevens 	id02812 	n002811 	m 	dev	american
Flavia_Pennetta 	id02815 	n002814 	m 	dev	italian
Flavio_Briatore 	id02816 	n002815 	m 	dev	italian
Fleur_Agema 	id02817 	n002816 	f 	dev	dutch
Flip_Saunders 	id02818 	n002817 	m 	dev	american
Flo_Rida 	id02820 	n002819 	m 	dev	american
Floortje_Dessing 	id02821 	n002820 	f 	dev	dutch
Florence_Foresti 	id02823 	n002822 	f 	dev	french
Florence_Ita_Giwa 	id02824 	n002823 	f 	dev	nigerian
Florencia_Lozano 	id02825 	n002824 	f 	dev	american
Florencio_Abad 	id02827 	n002826 	m 	dev	filipino
Florent_Malouda 	id02829 	n002828 	m 	dev	french
Florent_Pagny 	id02830 	n002829 	m 	dev	unsure: spanish / italian / french
Florian_Silbereisen 	id02832 	n002831 	m 	dev	german
Florin_Piersic 	id02833 	n002832 	m 	dev	romanian
Fouad_Twal 	id02836 	n002835 	m 	dev	unknown
Foued_Kadir 	id02837 	n002836 	m 	dev	algerian
Foxy_Brown 	id02838 	n002837 	f 	dev	american
Fran_Lebowitz 	id02839 	n002838 	f 	dev	american
Fran_McCaffery 	id02840 	n002839 	m 	dev	american
Frances_Conroy 	id02844 	n002843 	f 	dev	american
Frances_Fisher 	id02845 	n002844 	f 	dev	unknown
Frances_Ondiviela 	id02846 	n002845 	f 	dev	unsure: spanish / mexican
Francesca_Lo_Schiavo 	id02847 	n002846 	f 	dev	italian
Francesca_Piccinini 	id02848 	n002847 	f 	dev	italian
Francesco_Guidolin 	id02851 	n002850 	m 	dev	italian
Francesco_Pannofino 	id02853 	n002852 	m 	dev	unknown
Francesco_Renga 	id02854 	n002853 	m 	dev	italian
Francis_Gillot 	id02857 	n002856 	m 	dev	unknown
Francis_Huster 	id02858 	n002857 	m 	dev	french
Franciszek_Smuda 	id02863 	n002862 	m 	dev	unsure: polish / german
Franck_Cammas 	id02864 	n002863 	m 	dev	french
Franck_Dubosc 	id02865 	n002864 	m 	dev	french
Franck_Ribéry 	id02866 	n002865 	m 	dev	unsure: german / french
Frank_Beamer 	id02869 	n002868 	m 	dev	american
Frank_Grillo 	id02871 	n002870 	m 	dev	american
Frank_Henkel 	id02872 	n002871 	m 	dev	german
Frank_Iero 	id02873 	n002872 	m 	dev	american
Frank_McCourt 	id02874 	n002873 	m 	dev	unsure: irish / american
Frank_Rijkaard 	id02875 	n002874 	m 	dev	dutch
Frank_Schätzing 	id02876 	n002875 	m 	dev	german
Frank_Shamrock 	id02877 	n002876 	m 	dev	american
Frank_Whaley 	id02878 	n002877 	m 	dev	american
Frank_de_Boer 	id02879 	n002878 	m 	dev	dutch
Frankie_Dettori 	id02880 	n002879 	m 	dev	italian
Frankie_Muniz 	id02881 	n002880 	m 	dev	american
Frankie_Sandford 	id02882 	n002881 	f 	dev	unknown
Franklin_Drilon 	id02883 	n002882 	m 	dev	filipino
Frans_Bauer 	id02884 	n002883 	m 	dev	dutch
François-Henri_Pinault 	id02886 	n002892 	m 	dev	french
François-Xavier_Demaison 	id02887 	n002893 	m 	dev	unknown
François_Baroin 	id02888 	n002885 	m 	dev	french
François_Bayrou 	id02889 	n002886 	m 	dev	french
François_Cluzet 	id02890 	n002887 	m 	dev	french
François_Fillon 	id02891 	n002888 	m 	dev	french
François_Hollande 	id02892 	n002889 	m 	dev	french
François_Pervis 	id02893 	n002890 	m 	dev	french
Fred_Couples 	id02896 	n002895 	m 	dev	american
Fred_Hoiberg 	id02897 	n002896 	m 	dev	american
Fred_Rutten 	id02898 	n002897 	m 	dev	unknown
Fred_Teeven 	id02899 	n002898 	m 	dev	dutch
Frederic_Beigbeder 	id02900 	n002899 	m 	dev	french
Fredi_Bobic 	id02901 	n002900 	m 	dev	unsure: croatian / german
Fredi_González 	id02902 	n002901 	m 	dev	unknown
Fredrik_Eklund 	id02903 	n002902 	m 	dev	swedish
Fredrik_Skavlan 	id02904 	n002903 	m 	dev	norwegian
Fredy_Bickel 	id02905 	n002904 	m 	dev	swiss
Freek_de_Jonge 	id02908 	n002907 	m 	dev	dutch
Frei_Betto 	id02909 	n002908 	m 	dev	unsure: dominican / brazilian
French_Montana 	id02911 	n002910 	m 	dev	unsure: french / american
Frenchie_Davis 	id02912 	n002911 	f 	dev	american
Frida_Wallberg 	id02914 	n002913 	f 	dev	swedish
Frédéric_Diefenthal 	id02916 	n002915 	m 	dev	french
Frédéric_Kanouté 	id02917 	n002916 	m 	dev	malian
Frédéric_Michalak 	id02918 	n002917 	m 	dev	french
Frédérick_Bousquet 	id02920 	n002919 	m 	dev	french
Fátima_Ptacek 	id02924 	n002923 	f 	dev	american
G._K._Vasan 	id02926 	n002925 	m 	dev	indian
Gabi_Burgstaller 	id02928 	n002927 	f 	dev	austrian
Gabriel_Gonzaga 	id02935 	n002934 	m 	dev	brazilian
Gabriel_Heinze 	id02936 	n002935 	m 	dev	unknown
Gabriel_Porras 	id02939 	n002938 	m 	dev	mexican
Gabriel_Soto 	id02940 	n002939 	m 	dev	mexican
Gabriela_Sabatini 	id02942 	n002941 	f 	dev	unknown
Gabriele_Heinisch-Hosek 	id02943 	n002942 	m 	dev	austrian
Gabriele_Muccino 	id02944 	n002943 	m 	dev	unsure: italian / american
Gabriele_Pauli 	id02945 	n002944 	f 	dev	german
Gabriella_Cilmi 	id02946 	n002945 	f 	dev	australian
Gabrielle_Union 	id02948 	n002947 	f 	dev	american
Gaby_Köster 	id02950 	n002949 	f 	dev	german
Gagan_Narang 	id02952 	n002951 	m 	dev	indian
Gai_Waterhouse 	id02953 	n002952 	f 	dev	australian
Gail_Kelly 	id02954 	n002953 	f 	dev	australian
Gail_Porter 	id02955 	n002954 	f 	dev	scottish
Gail_Simmons 	id02956 	n002955 	f 	dev	canadian
Gaizka_Mendieta 	id02957 	n002956 	m 	dev	spanish
Galilea_Montijo 	id02958 	n002957 	f 	dev	mexican
Gamal_Mubarak 	id02959 	n002958 	m 	dev	egyptian
Ganesh_Venkatraman 	id02961 	n002960 	m 	dev	indian
Gareth_Barry 	id02963 	n002962 	m 	dev	unknown
Gareth_Gates 	id02964 	n002963 	m 	dev	unknown
Garou 	id02965 	n002964 	m 	dev	unsure: french / canadian
Gary_Oldman 	id02978 	n002977 	m 	dev	unknown
Gary_Player 	id02979 	n002978 	m 	dev	british
Gary_Roughead 	id02980 	n002979 	m 	dev	unknown
Gary_Rowett 	id02981 	n002980 	m 	dev	unknown
Gary_Sheffield 	id02982 	n002981 	m 	dev	american
Gary_Sinise 	id02983 	n002982 	m 	dev	american
Gary_Taylor-Fletcher 	id02984 	n002983 	m 	dev	unknown
Gastón_Acurio 	id02986 	n002985 	m 	dev	peruvian
Gautam_Gambhir 	id02987 	n002986 	m 	dev	indian
Gautam_Rode 	id02988 	n002987 	m 	dev	indian
Gavin_Rossdale 	id02989 	n002988 	m 	dev	unknown
Gaynor_Faye 	id02991 	n002990 	f 	dev	unknown
Gaël_Monfils 	id02993 	n002992 	m 	dev	french
Gedeon_Burkhard 	id02995 	n002994 	m 	dev	unsure: austrian / german
Geeta_Kapoor 	id02996 	n002995 	f 	dev	indian
Geetha_Madhuri 	id02998 	n002997 	f 	dev	indian
Geezer_Butler 	id02999 	n002998 	m 	dev	unknown
Gemma_Merna 	id03000 	n002999 	f 	dev	unknown
Gena_Lee_Nolin 	id03001 	n003000 	f 	dev	american
Genelia_DSouza 	id03002 	n003001 	f 	dev	indian
Genevieve_Cortese 	id03003 	n003002 	f 	dev	american
Genie_Francis 	id03004 	n003003 	f 	dev	american
Gennaro_Gattuso 	id03005 	n003004 	m 	dev	italian
Genta_Ismajli 	id03006 	n003005 	f 	dev	unsure: albanian / american
Genzebe_Dibaba 	id03007 	n003006 	f 	dev	ethiopian
Geoff_Ogilvy 	id03009 	n003008 	m 	dev	australian
Geoffrey_Mutai 	id03013 	n003012 	m 	dev	kenyan
Geoffrey_Rush 	id03014 	n003013 	m 	dev	australian
Georg_Gänswein 	id03015 	n003014 	m 	dev	german
George_Calombaris 	id03016 	n003015 	m 	dev	unsure: australian / greek
George_Chakiris 	id03017 	n003016 	m 	dev	american
George_Coetzee 	id03018 	n003017 	m 	dev	unknown
George_Eads 	id03020 	n003019 	m 	dev	american
George_Strait 	id03026 	n003025 	m 	dev	american
George_Stroumboulopoulos 	id03027 	n003026 	m 	dev	canadian
George_Takei 	id03028 	n003027 	m 	dev	american
Georges_Leekens 	id03029 	n003028 	m 	dev	belgian
Georges_St-Pierre 	id03030 	n003029 	m 	test	canadian
Georgia_May_Jagger 	id03031 	n003030 	f 	dev	unknown
Gerald_Asamoah 	id03037 	n003036 	m 	dev	unsure: german / ghanaian
Gerald_Henderson 	id03038 	n003037 	m 	dev	american
Gerald_McCullouch 	id03039 	n003038 	m 	dev	american
Geraldo_Rivera 	id03040 	n003039 	m 	dev	american
Gerard_Piqué 	id03041 	n003040 	m 	test	spanish
Gerard_Tubier 	id03042 	n003041 	m 	dev	australian
Gerardo_Martino 	id03043 	n003042 	m 	dev	unknown
Gertjan_Verbeek 	id03056 	n003055 	m 	dev	dutch
Gervais_Martel 	id03057 	n003056 	m 	dev	french
Gesine_Schwan 	id03059 	n003058 	f 	dev	german
Ghita_Nørby 	id03060 	n003059 	f 	dev	danish
Giada_De_Laurentiis 	id03064 	n003063 	f 	dev	unsure: italian / american
Giampaolo_Pazzini 	id03066 	n003065 	m 	dev	italian
Giampiero_Ventura 	id03067 	n003066 	m 	dev	italian
Giancarlo_Stanton 	id03070 	n003069 	m 	dev	american
Gianfranco_Zola 	id03071 	n003070 	m 	dev	italian
Gianluca_Zambrotta 	id03073 	n003072 	m 	dev	italian
Gianluigi_Buffon 	id03074 	n003073 	m 	dev	unsure: italian / french
Gianmarco_Pozzecco 	id03075 	n003074 	m 	dev	italian
Gianni_Alemanno 	id03077 	n003076 	m 	dev	italian
Gianni_Infantino 	id03078 	n003077 	m 	dev	unsure: italian / swiss
Giedo_van_der_Garde 	id03079 	n003078 	m 	dev	dutch
Gigi_Ravelli 	id03082 	n003081 	f 	dev	dutch
Gil_Birmingham 	id03084 	n003083 	m 	dev	american
Gilbert_Gottfried 	id03087 	n003086 	m 	dev	american
Gilbert_Melendez 	id03088 	n003087 	m 	dev	american
Gilberto_Kassab 	id03089 	n003088 	m 	dev	unsure: brazilian / syrian
Gilby_Clarke 	id03090 	n003089 	m 	dev	american
Gilda_Radner 	id03091 	n003090 	f 	dev	american
Gilles_Bernheim 	id03092 	n003091 	m 	dev	french
Gin_Wigmore 	id03098 	n003097 	f 	dev	unknown
Gina-Lisa_Lohfink 	id03099 	n003102 	f 	dev	german
